mean,stdev,variance,skew,kurtosis,max,min,rms,en,fine_stdev,label
50.2256,4.4495,19.7981,-0.1320,-0.8886,56.0160,44.0040,50.3830,2538.4494,4.4495,ECU1
35.0920,5.0359,25.3603,0.0951,-1.1891,41.2520,29.2400,35.3620,1250.4687,5.0359,ECU1
32.8333,3.5261,12.4335,0.3206,-1.5868,37.5560,29.5480,32.9907,1088.3890,3.5261,ECU1
52.4840,17.4054,302.9493,0.0467,-1.8485,70.8000,35.4000,54.6057,2981.7823,6.5046,ECU1
47.7736,13.3999,179.5566,1.2271,-0.1272,70.8000,37.2480,49.2541,2425.9621,8.3683,ECU1
37.4790,4.1656,17.3522,-0.2022,-1.7093,41.2520,32.6280,37.6522,1417.6896,4.1656,ECU1
44.3253,12.5275,156.9382,1.5016,0.7074,68.9520,34.7840,45.7768,2095.5170,8.3164,ECU1
49.0552,4.4930,20.1871,0.3123,-1.0801,55.4000,43.6960,49.2195,2422.5623,4.4930,ECU1
50.9340,5.6931,32.4119,-0.8447,-0.8352,56.0160,42.7720,51.1721,2618.5813,5.6931,ECU1
48.3310,15.4252,237.9354,0.9571,-0.8010,70.8000,36.0160,50.1432,2514.3371,6.1926,ECU1
46.1144,13.8518,191.8716,1.4718,0.2130,70.8000,38.1720,47.7497,2280.0352,5.0016,ECU1
48.8550,5.3783,28.9256,0.1250,-1.2844,55.4000,42.7720,49.0765,2408.5052,5.3783,ECU1
47.2808,13.7009,187.7145,1.2307,-0.1546,70.8000,37.2480,48.8431,2385.6457,8.2662,ECU1
48.1720,15.2491,232.5348,1.0793,-0.7180,70.8000,37.5560,49.9494,2494.9427,11.6688,ECU1
45.0440,12.9177,166.8665,1.6059,0.8819,70.8000,36.0160,46.5620,2168.0173,8.8470,ECU1
32.6896,3.6077,13.0153,-0.4610,-1.4054,36.3240,27.7000,32.8485,1079.0222,3.6077,ECU1
55.0150,11.0634,122.3983,0.8443,-0.9160,70.8000,45.8520,55.8431,3118.4489,11.0634,ECU1
52.4020,12.9093,166.6500,0.8357,-0.9159,70.8000,41.5600,53.5813,2870.9571,11.0494,ECU1
45.1288,14.7071,216.2987,1.3115,0.0443,70.8000,33.2440,47.0069,2209.6476,6.2918,ECU1
35.7696,7.6145,57.9809,0.3711,-1.5107,45.8720,28.0080,36.4122,1325.8490,7.6145,ECU1
49.4810,14.6875,215.7228,0.9290,-0.8031,70.8000,37.2480,51.0897,2610.1615,11.7401,ECU1
47.5768,3.6741,13.4991,0.9618,-0.6142,53.5520,44.6200,47.6902,2274.3512,3.6741,ECU1
55.0150,10.8615,117.9713,0.9406,-0.8064,70.8000,46.1600,55.8133,3115.1287,10.8615,ECU1
46.4060,16.4489,270.5667,1.0746,-0.7192,70.8000,34.7840,48.5432,2356.4419,6.7315,ECU1
46.2952,22.3049,497.5098,1.4423,0.1656,85.8720,34.1680,50.4108,2541.2534,5.0964,ECU1
49.1440,9.9121,98.2505,1.4988,0.7322,68.6440,40.9440,49.9701,2497.0081,10.6368,ECU1
47.4840,15.5867,242.9440,1.1356,-0.6808,70.8000,38.1720,49.3654,2436.9383,5.6625,ECU1
55.7656,17.2261,296.7370,1.3291,0.0374,85.8720,42.7720,57.8549,3347.1918,8.6990,ECU1
38.7880,6.4361,41.4239,-0.3531,-1.1994,45.5640,30.4720,39.1864,1535.5769,6.4361,ECU1
30.5336,5.1048,26.0591,0.0605,-0.8600,37.5560,23.6960,30.8731,953.1480,5.1048,ECU1
38.0180,6.4680,41.8350,-0.0734,-1.2042,45.5640,30.1640,38.4284,1476.7446,6.4680,ECU1
33.9627,5.1489,26.5113,-0.0584,-1.1457,40.9440,26.7760,34.2864,1175.5555,5.1489,ECU1
53.3210,12.1738,148.2013,0.8882,-0.9055,70.8000,44.0040,54.3533,2954.2800,12.1738,ECU1
31.7810,4.7006,22.0954,-0.3880,-1.4962,35.7080,25.8520,32.0407,1026.6035,4.7006,ECU1
48.7830,12.1228,146.9621,0.9874,-0.8201,66.4880,40.6360,49.8999,2490.0027,11.7616,ECU1
54.4760,12.8978,166.3535,0.5890,-1.5089,70.8000,43.3880,55.7339,3106.2625,12.8978,ECU1
61.3136,18.3522,336.8049,0.1084,-1.3355,85.5640,40.0200,63.4728,4028.8014,9.0202,ECU1
34.7070,4.3657,19.0598,0.0561,-1.1551,40.0200,29.5480,34.9123,1218.8707,4.3657,ECU1
33.9370,5.2714,27.7872,0.2328,-1.1252,40.6360,28.0080,34.2427,1172.5604,5.2714,ECU1
55.3424,12.7226,161.8644,0.1992,-1.6363,70.8000,41.8680,56.5002,3192.2728,10.3499,ECU1
51.6320,13.1879,173.9208,0.9357,-0.7935,70.8000,40.6360,52.8801,2796.3040,11.2831,ECU1
47.0384,13.7972,190.3631,1.2248,-0.0771,70.8000,35.4000,48.6303,2364.9015,5.7225,ECU1
46.0880,2.3609,5.5738,0.9997,-0.7819,49.5480,44.3120,46.1333,2128.2841,9.5065,ECU1
32.1968,6.1662,38.0215,-0.2211,-1.7499,38.1720,25.2360,32.6657,1067.0511,6.1662,ECU1
61.1248,14.3913,207.1093,1.1271,-0.1726,85.5640,48.0080,62.4654,3901.9286,6.5358,ECU1
48.0900,2.3712,5.6226,0.6987,-0.9660,51.3960,45.8720,48.1338,2316.8651,8.7206,ECU1
33.7830,4.9176,24.1824,0.3997,-1.4699,40.0200,29.5480,34.0504,1159.4279,4.9176,ECU1
51.7656,10.9511,119.9271,1.2933,-0.0150,70.8000,43.3880,52.6841,2775.6190,10.9511,ECU1
42.2207,3.9937,15.9499,-0.4716,-0.7227,46.7760,35.7080,42.3778,1795.8763,9.0423,ECU1
39.1730,5.5518,30.8229,0.1756,-1.4402,45.8720,33.2440,39.4670,1557.6411,5.5518,ECU1
50.6608,11.7294,137.5789,1.2068,-0.1088,70.8000,40.9440,51.7357,2676.5798,10.9732,ECU1
52.3200,3.2107,10.3086,-0.8991,-0.8916,54.7840,47.7000,52.3938,2745.1138,3.2107,ECU1
49.4760,14.4718,209.4328,1.0398,-0.7683,70.8000,40.0000,51.0387,2604.9492,13.9883,ECU1
53.8600,10.4833,109.8999,0.8250,-0.4685,70.8000,42.7720,54.6701,2988.8196,10.4833,ECU1
34.9893,4.7021,22.1096,0.2553,-1.5823,40.9440,30.1640,35.2516,1242.6781,4.7021,ECU1
52.9360,12.3533,152.6046,0.9127,-0.8343,70.8000,42.7720,54.0062,2916.6735,12.3533,ECU1
44.9936,2.6542,7.0445,-0.0821,-0.6433,48.6240,41.2320,45.0562,2030.0597,9.6306,ECU1
48.0850,3.9152,15.3284,0.0816,-1.8222,52.3200,44.3120,48.2044,2323.6636,3.9152,ECU1
48.8744,3.2217,10.3796,0.9882,-0.5071,54.1680,46.1800,48.9593,2397.0106,7.9646,ECU1
47.5610,16.2893,265.3409,0.8342,-0.8953,70.8000,33.5520,49.6090,2461.0544,7.4490,ECU1
52.2687,10.0229,100.4578,1.1622,-0.0016,70.8000,43.6960,53.0634,2815.7284,10.0229,ECU1
33.4750,5.9265,35.1234,-0.2886,-1.1172,40.0200,25.8520,33.8662,1146.9182,5.9265,ECU1
34.0448,5.1932,26.9698,-0.5342,-0.7749,40.0200,26.1600,34.3602,1180.6243,5.1932,ECU1
54.3220,6.5506,42.9101,-0.3025,-1.0912,61.5600,45.8520,54.6174,2983.0623,6.5506,ECU1
46.2336,22.6443,512.7660,1.3957,0.1199,86.1800,30.4720,50.4753,2547.7586,5.8170,ECU1
330.4720,478.0407,228522.8939,0.7071,-1.5000,882.4640,53.2440,511.4297,261560.3387,7.0437,ECU1
51.7810,6.1052,37.2736,-1.0488,-0.7603,55.7080,42.7720,52.0502,2709.2272,6.1052,ECU1
50.4050,24.1259,582.0566,0.9689,-0.8189,85.5640,32.3200,54.5638,2977.2065,6.6696,ECU1
37.9872,5.6314,31.7130,0.1039,-0.7979,45.8720,30.4720,38.3197,1468.3978,5.6314,ECU1
48.7010,5.4251,29.4316,0.4344,-1.3649,55.7080,43.6960,48.9271,2393.8611,5.4251,ECU1
49.2400,11.0451,121.9951,1.3660,0.0826,68.6440,41.2320,50.2212,2522.1737,11.0451,ECU1
51.5600,19.7528,390.1749,-0.0945,-1.7881,70.8000,29.8560,54.3237,2951.0648,8.9585,ECU1
29.8047,4.7292,22.3658,0.5912,-0.8256,37.5560,25.2360,30.1157,906.9563,4.7292,ECU1
36.5704,4.7336,22.4069,-0.1643,-1.3305,41.5600,30.1640,36.8147,1355.3197,4.7336,ECU1
52.1710,13.2306,175.0476,0.7374,-0.8977,70.8000,39.7120,53.4144,2853.0989,10.4368,ECU1
36.0930,6.5403,42.7758,-0.3360,-1.5630,41.5600,28.0080,36.5347,1334.7865,6.5403,ECU1
54.9072,9.6876,93.8490,0.9086,-0.3968,70.8000,45.2360,55.5867,3089.8798,9.6876,ECU1
45.7627,12.5967,158.6768,1.6762,0.9991,71.1080,37.5560,47.1853,2226.4523,8.7550,ECU1
39.6350,5.3072,28.1667,-0.6106,-0.9458,44.9480,32.3200,39.9006,1592.0583,5.3072,ECU1
51.7656,7.2475,52.5262,1.0065,-0.4777,63.7160,45.5440,52.1699,2721.6983,7.2475,ECU1
38.7880,6.3071,39.7796,0.2663,-1.5257,46.4880,32.6280,39.1707,1534.3437,6.3071,ECU1
58.5620,23.6690,560.2208,0.1904,-1.7374,85.8720,37.5560,62.0457,3849.6735,5.9538,ECU1
33.9216,5.2060,27.1026,0.0614,-0.6600,41.2520,26.7760,34.2397,1172.3571,5.2060,ECU1
30.7800,4.9010,24.0196,0.2610,-1.3509,37.5560,25.2360,31.1035,967.4247,4.9010,ECU1
47.5192,2.0690,4.2808,0.3032,-1.1127,50.4720,45.2360,47.5552,2261.4990,8.2346,ECU1
37.3250,6.5596,43.0287,0.4982,-0.9914,46.1800,30.4720,37.7548,1425.4272,6.5596,ECU1
43.8928,1.8567,3.4474,-0.4590,-1.2362,45.8720,41.2520,43.9242,1929.3358,11.2864,ECU1
44.1730,14.6119,213.5065,0.9971,-0.7969,65.5640,33.5520,45.9498,2111.3838,5.3191,ECU1
53.1208,9.5196,90.6236,1.2589,-0.0771,69.5680,45.8520,53.7989,2894.3183,9.5196,ECU1
34.3220,5.1076,26.0876,0.1772,-1.2608,40.6360,28.6240,34.6059,1197.5654,5.1076,ECU1
34.2193,4.4095,19.4440,-0.0462,-1.4854,39.7120,29.2400,34.4553,1187.1661,4.4095,ECU1
44.4512,15.0370,226.1104,1.3503,0.0530,70.8000,34.1680,46.4413,2156.7975,6.5286,ECU1
52.6330,12.3649,152.8897,1.1284,-0.6885,71.1080,45.5640,53.7113,2884.8999,12.5951,ECU1
50.0870,4.9751,24.7516,-0.0402,-1.4373,55.7080,44.3120,50.2720,2527.2713,4.9751,ECU1
41.9872,15.4844,239.7677,1.2376,-0.1117,68.6440,30.1640,44.2124,1954.7391,7.2938,ECU1
48.0180,25.5956,655.1328,1.0591,-0.7392,85.8720,30.1640,52.8874,2797.0779,6.7596,ECU1
36.9400,7.2396,52.4124,-0.2802,-0.5180,46.4880,26.1600,37.5032,1406.4935,7.2396,ECU1
48.4800,14.3279,205.2895,0.7268,-0.8827,68.6440,34.7840,50.0428,2504.2775,11.0107,ECU1
166.2180,205.8240,42363.5032,0.7068,-1.5000,403.8700,45.2360,236.3700,55870.7590,9.7548,ECU1
32.3200,4.7065,22.1507,-0.5401,-0.8850,37.5560,25.2360,32.5930,1062.3030,4.7065,ECU1
55.8620,10.6828,114.1214,0.8159,-0.8492,71.1080,46.1600,56.6229,3206.1541,10.6828,ECU1
31.4730,4.5363,20.5776,0.5876,-1.2597,37.5560,28.0080,31.7172,1005.9829,4.5363,ECU1
48.7512,4.2114,17.7361,0.9762,-0.4189,55.7080,45.2360,48.8965,2390.8684,8.1157,ECU1
50.1707,10.2877,105.8373,1.6557,0.9454,70.8000,43.6960,51.0421,2605.2935,11.9885,ECU1
51.7090,13.1081,171.8214,0.9615,-0.8135,70.8000,41.5600,52.9404,2802.6867,11.6834,ECU1
36.3240,4.1150,16.9332,0.4585,-1.7170,41.5600,33.2440,36.5100,1332.9796,4.1150,ECU1
44.7890,16.3702,267.9847,1.0445,-0.7450,68.9520,32.9360,46.9792,2207.0431,6.7684,ECU1
31.7810,4.3874,19.2495,-0.4202,-1.4163,35.7080,26.1600,32.0073,1024.4691,4.3874,ECU1
51.8312,10.6635,113.7107,1.4586,0.1941,70.8000,45.8720,52.7014,2777.4419,11.5810,ECU1
49.9872,11.9936,143.8455,1.3803,0.1098,71.1080,41.2320,51.1253,2613.7966,13.1264,ECU1
54.8610,11.8286,139.9165,0.5112,-1.0414,70.8000,42.7720,55.8092,3114.6667,11.8286,ECU1
48.6320,12.6594,160.2599,1.3468,0.0452,70.8000,40.0200,49.9327,2493.2794,13.1415,ECU1
56.0160,8.8305,77.9782,1.0001,-0.7911,68.9520,49.5480,56.5356,3196.2759,8.8305,ECU1
43.8352,12.6934,161.1212,1.3832,0.0943,66.1800,36.0160,45.2816,2050.4217,4.2039,ECU1
32.3970,5.3783,28.9256,-0.2890,-1.5916,37.2480,25.8520,32.7301,1071.2598,5.3783,ECU1
37.1453,5.6748,32.2032,0.4066,-1.0345,45.8720,30.4720,37.5048,1406.6118,5.6748,ECU1
40.6310,4.5467,20.6722,-0.2282,-0.9996,45.8720,34.7840,40.8213,1666.3823,10.6141,ECU1
55.7080,8.9797,80.6344,1.0811,-0.2912,70.8000,48.0080,56.2840,3167.8888,8.9797,ECU1
56.3190,19.9524,398.0979,1.0698,-0.7332,85.8720,42.7720,58.9101,3470.4032,10.2009,ECU1
50.7920,17.9035,320.5370,0.3412,-1.7840,70.8000,33.5520,53.2565,2836.2568,7.2593,ECU1
44.0207,10.2798,105.6751,1.2333,0.2447,63.4080,35.4000,45.0098,2025.8817,4.1525,ECU1
34.8610,5.4076,29.2418,-0.2869,-1.2571,40.6360,28.0080,35.1741,1237.2207,5.4076,ECU1
44.7890,14.5365,211.3095,0.7234,-1.0977,64.9480,33.5520,46.5246,2164.5366,6.5209,ECU1
32.0120,5.0233,25.2338,-0.6119,-0.8384,37.2480,24.3120,32.3258,1044.9552,5.0233,ECU1
50.6310,12.3932,153.5903,1.0524,-0.7324,68.9520,41.5600,51.7561,2678.6909,11.5171,ECU1
47.8272,4.0051,16.0408,0.2340,-0.8798,53.5520,42.7720,47.9612,2300.2737,8.7458,ECU1
48.9320,4.6439,21.5657,0.3638,-1.4575,54.7840,44.6200,49.0970,2410.5149,4.6439,ECU1
32.8333,5.7048,32.5447,0.3673,-1.2170,41.2520,26.1600,33.2438,1105.1483,5.7048,ECU1
51.7656,8.6608,75.0090,1.0364,-0.3743,66.1800,44.0040,52.3420,2739.6845,8.6608,ECU1
41.2520,6.0093,36.1116,-0.5644,-1.2871,45.8720,33.2440,41.5790,1728.8112,6.0093,ECU1
34.3990,5.2352,27.4078,0.2173,-1.2434,40.9440,28.6240,34.6965,1203.8470,5.2352,ECU1
58.1144,16.3425,267.0772,-0.5096,-1.5705,70.8000,36.0160,59.9245,3590.9453,11.2291,ECU1
41.2480,3.9102,15.2898,-0.0902,-1.2633,45.8720,36.0160,41.3960,1713.6294,8.0405,ECU1
57.0990,25.6627,658.5758,0.0805,-1.6818,85.8720,30.4720,61.2718,3754.2277,8.6765,ECU1
50.7224,11.2861,127.3758,1.4575,0.1980,70.8000,43.6960,51.7171,2674.6625,12.7260,ECU1
54.0140,4.5649,20.8385,-0.6778,-1.0382,58.1720,47.7000,54.1585,2933.1410,4.5649,ECU1
54.5530,7.8500,61.6221,0.7521,-0.9889,65.5640,47.7000,54.9750,3022.2464,7.8500,ECU1
38.5416,5.8089,33.7431,-0.1508,-1.0034,45.8720,30.4720,38.8902,1512.4494,5.8089,ECU1
32.6896,4.7785,22.8338,-0.0432,-1.7456,37.5560,27.7000,32.9678,1086.8770,4.7785,ECU1
45.8620,2.8246,7.9786,-0.8133,-0.9956,48.0080,41.8680,45.9272,2109.3070,9.3911,ECU1
52.9360,9.3294,87.0377,1.2084,-0.1140,68.9520,45.2360,53.5896,2871.8503,9.3294,ECU1
34.8610,6.0636,36.7677,-0.8654,-0.8653,40.0200,26.1600,35.2543,1242.8651,6.0636,ECU1
53.3056,10.1299,102.6144,1.2667,-0.0992,70.8000,46.1600,54.0701,2923.5785,10.1299,ECU1
52.7050,9.1553,83.8202,1.0290,-0.7659,66.1800,46.1600,53.2981,2840.6822,9.1553,ECU1
46.5260,10.1290,102.5973,1.4392,0.5124,66.1800,40.0000,47.4359,2250.1665,10.4927,ECU1
32.4740,7.2123,52.0171,-0.2914,-1.3194,40.0200,23.3880,33.0692,1093.5735,7.2123,ECU1
46.4840,14.1795,201.0582,1.2065,-0.1300,70.8000,34.7840,48.1831,2321.6088,6.1561,ECU1
51.7860,12.9805,168.4922,0.9899,-0.7695,70.8000,41.5600,52.9921,2808.1590,11.4955,ECU1
47.9464,4.7636,22.6915,0.7546,-0.8177,55.4000,43.6960,48.1353,2317.0104,4.7636,ECU1
54.7393,12.9370,167.3667,0.4822,-1.5110,70.8000,41.5600,55.9988,3135.8669,9.7568,ECU1
47.1760,14.4336,208.3281,0.7176,-0.9218,67.4120,33.5520,48.8039,2381.8211,6.2060,ECU1
32.5510,5.0383,25.3840,-0.6520,-0.9030,37.5560,25.5440,32.8421,1078.6056,5.0383,ECU1
49.1784,4.2589,18.1380,0.7887,-0.5019,56.0160,44.6200,49.3257,2433.0254,4.2589,ECU1
46.7040,5.2287,27.3391,0.5958,-1.0131,53.8600,41.5600,46.9230,2201.7679,7.6650,ECU1
34.7840,5.1400,26.4196,-0.5672,-0.5113,40.9440,26.7760,35.0865,1231.0624,5.1400,ECU1
54.0140,11.4209,130.4380,1.0128,-0.7565,70.8000,45.2360,54.9121,3015.3407,11.4209,ECU1
52.6320,15.3896,236.8391,0.1519,-1.6405,68.9520,34.7840,54.4022,2959.5987,11.7626,ECU1
49.1248,12.3738,153.1101,1.3443,0.0582,70.8000,40.0200,50.3561,2535.7341,12.2284,ECU1
53.2440,4.1551,17.2652,-0.5173,-1.1758,57.2480,47.7000,53.3655,2847.8725,4.1551,ECU1
43.7110,15.4804,239.6430,0.9487,-0.8479,66.1800,32.3200,45.7207,2090.3838,6.3290,ECU1
42.1104,4.1222,16.9929,-0.4022,-1.3174,45.8720,36.3240,42.2715,1786.8801,9.5067,ECU1
38.2747,4.9190,24.1966,0.4659,-1.2169,45.8720,33.5520,38.5372,1485.1140,4.9190,ECU1
52.6280,10.0875,101.7575,1.0026,-0.7882,67.4120,45.2360,53.3481,2846.0245,10.0875,ECU1
32.3200,4.9568,24.5698,-0.3621,-1.1630,37.5560,25.2360,32.6227,1064.2382,4.9568,ECU1
57.4790,9.2993,86.4764,0.8437,-0.8470,70.8000,49.2400,58.0404,3368.6928,9.2993,ECU1
34.7840,5.8870,34.6570,0.0000,-1.4126,41.5600,28.0080,35.1556,1235.9194,5.8870,ECU1
35.4616,4.9968,24.9682,-0.7871,-0.4118,40.9440,27.3920,35.7421,1277.4996,4.9968,ECU1
57.3987,17.4174,303.3654,0.7617,-0.9425,85.8720,42.7720,59.5601,3547.4114,11.9267,ECU1
52.7870,12.8382,164.8187,0.7528,-0.9861,70.8000,41.5600,53.9452,2910.0814,10.7296,ECU1
46.0488,22.4542,504.1927,1.4376,0.1635,85.8720,32.6280,50.2379,2523.8462,5.2658,ECU1
35.5540,4.3739,19.1309,-0.6290,-1.0374,39.7120,29.5480,35.7552,1278.4351,4.3739,ECU1
49.7328,5.4604,29.8158,0.1737,-1.0225,57.2480,42.7720,49.9720,2497.2040,5.4604,ECU1
43.8550,2.7064,7.3248,-0.1372,-1.4660,46.7760,40.6360,43.9176,1928.7546,8.0253,ECU1
43.2507,12.7460,162.4601,1.6055,0.8609,68.6440,35.7080,44.7884,2006.0036,5.0971,ECU1
30.0100,6.6226,43.8588,-0.0387,-1.9486,35.7080,23.3880,30.5531,933.4942,6.6226,ECU1
50.5376,11.7152,137.2448,1.2625,-0.0621,70.8000,41.5600,51.6124,2663.8448,11.2902,ECU1
49.8610,12.6372,159.6993,1.0907,-0.7107,68.6440,41.2520,51.0480,2605.8938,12.0380,ECU1
30.4720,6.1792,38.1828,-0.4984,-0.8747,37.5560,21.2320,30.9692,959.0890,6.1792,ECU1
50.5490,5.3900,29.0521,-0.1852,-1.4130,56.3240,44.0040,50.7641,2576.9905,5.3900,ECU1
50.7080,13.7859,190.0518,0.9650,-0.8087,70.8000,40.0200,52.0945,2713.8401,12.1468,ECU1
31.8888,5.7646,33.2309,0.1806,-0.9386,40.0200,24.6200,32.3029,1043.4803,5.7646,ECU1
35.7850,5.6590,32.0245,-0.6231,-1.0135,41.2520,28.0080,36.1190,1304.5846,5.6590,ECU1
48.3280,12.7500,162.5638,1.3929,0.1042,70.8000,40.0200,49.6553,2465.6466,10.3559,ECU1
49.9380,12.7505,162.5762,1.1143,-0.6971,68.9520,41.8680,51.1443,2615.7360,12.4489,ECU1
54.6813,10.4623,109.4604,0.4429,-1.5159,67.7200,43.6960,55.5091,3081.2652,10.4623,ECU1
53.6136,10.2161,104.3694,1.1089,-0.3169,70.8000,45.2360,54.3867,2957.9136,10.2161,ECU1
43.2440,3.0632,9.3835,-0.0772,-1.8977,45.8720,40.0200,43.3253,1877.0811,11.6091,ECU1
44.0140,3.1459,9.8964,-0.6449,-1.1274,46.7760,39.7120,44.0982,1944.6545,10.5187,ECU1
52.9976,10.4933,110.1086,1.1536,-0.2467,70.8000,45.2360,53.8222,2896.8325,10.4933,ECU1
48.3260,11.3154,128.0374,1.5729,0.8385,70.8000,40.6360,49.4176,2442.1001,10.2648,ECU1
39.2500,5.2118,27.1627,0.2123,-1.4804,45.5640,33.8600,39.5087,1560.9345,5.2118,ECU1
50.0408,4.5870,21.0408,-0.2517,-1.2819,54.7840,43.6960,50.2087,2520.9143,4.5870,ECU1
36.4010,5.1315,26.3327,-0.5682,-1.2696,40.6360,29.5480,36.6713,1344.7823,5.1315,ECU1
52.4020,12.3275,151.9678,1.1208,-0.6951,70.8000,45.2360,53.4785,2859.9455,12.6805,ECU1
35.1536,4.1173,16.9522,-0.6468,-0.4114,40.0200,28.6240,35.3460,1249.3374,4.1173,ECU1
47.8640,11.5137,132.5644,1.6052,0.8590,70.8000,40.9440,49.0044,2401.4329,11.4384,ECU1
36.3240,9.9295,98.5953,0.9770,-0.8298,50.8000,29.5480,37.3280,1393.3795,9.9295,ECU1
325.5440,482.3078,232620.7686,0.7071,-1.5000,882.4640,46.1600,510.9397,261059.4083,2.8229,ECU1
43.8550,2.3297,5.4275,-0.6288,-0.9490,46.1600,40.6360,43.9014,1927.3316,7.9062,ECU1
49.3056,12.3406,152.2899,1.3208,-0.0211,70.8000,41.2520,50.5260,2552.8741,12.3188,ECU1
51.0110,5.5632,30.9494,-1.0690,-0.7342,54.7840,42.7720,51.2380,2625.3342,5.5632,ECU1
55.3384,11.6194,135.0104,0.3281,-1.7035,69.5680,44.3120,56.3058,3170.3469,11.6194,ECU1
38.1720,6.8687,47.1790,-0.0000,-1.5436,45.8720,30.4720,38.6327,1492.4859,6.8687,ECU1
55.8968,14.0053,196.1494,0.2299,-1.7082,70.8000,40.6360,57.2833,3281.3718,11.1149,ECU1
48.0230,15.7114,246.8485,0.9350,-0.8390,70.8000,35.7080,49.9134,2491.3449,6.5693,ECU1
33.5520,5.2676,27.7477,-0.0369,-1.3217,40.0200,26.7760,33.8812,1147.9349,5.2676,ECU1
47.4433,4.6809,21.9104,0.0614,-1.3358,53.2440,41.2320,47.6354,2269.1286,4.6809,ECU1
52.3300,18.4497,340.3919,0.0332,-1.9381,70.8000,35.4000,54.7149,2993.7228,7.1418,ECU1
53.7830,11.5828,134.1614,1.0222,-0.7857,70.8000,46.1600,54.7104,2993.2321,11.5828,ECU1
34.2912,5.1841,26.8750,0.0832,-1.2123,41.2520,28.0080,34.6033,1197.3864,5.1841,ECU1
31.0880,6.5337,42.6888,-0.2117,-1.6584,37.2480,23.3880,31.5987,998.4803,6.5337,ECU1
48.7552,12.5228,156.8203,1.3817,0.0983,70.8000,40.0200,50.0253,2502.5258,12.7952,ECU1
43.2540,4.5736,20.9175,0.0000,-2.0000,46.4880,40.0200,43.3747,1881.3673,4.5736,ECU1
53.5073,19.8014,392.0965,0.8373,-1.0306,85.5640,37.5560,56.4782,3189.7818,8.8664,ECU1
36.5704,4.5025,20.2724,-0.3166,-1.1324,41.5600,30.1640,36.7915,1353.6121,4.5025,ECU1
48.1720,14.0642,197.8006,0.9580,-0.8161,68.6440,37.2480,49.6879,2468.8920,12.2763,ECU1
33.7368,3.6287,13.1671,-0.7048,-0.6264,37.5560,28.0080,33.8926,1148.7054,3.6287,ECU1
50.7080,10.3396,106.9082,0.8588,-0.8283,65.5640,41.5600,51.4925,2651.4824,9.2160,ECU1
50.7387,13.2996,176.8801,0.6889,-1.4376,69.5680,40.6360,52.1710,2721.8124,8.3187,ECU1
53.1670,4.5779,20.9570,-0.6909,-0.9293,57.5560,46.7760,53.3146,2842.4477,4.5779,ECU1
35.1536,4.9443,24.4465,-0.0559,-1.1175,41.5600,28.6240,35.4307,1255.3328,4.9443,ECU1
43.0900,2.8007,7.8439,0.0000,-1.6375,46.1600,40.0200,43.1582,1862.6310,8.9355,ECU1
48.1770,15.7527,248.1471,0.8808,-0.8850,70.8000,35.4000,50.0713,2507.1336,6.8196,ECU1
51.0920,11.1983,125.4023,1.3872,0.0819,70.8000,44.3120,52.0645,2710.7143,12.2524,ECU1
30.1640,4.4260,19.5894,0.2035,-1.0228,36.3240,24.6200,30.4227,925.5384,4.4260,ECU1
51.0880,10.4198,108.5718,1.2220,-0.1655,68.9520,43.6960,51.9311,2696.8412,10.4198,ECU1
47.0940,13.6878,187.3561,0.9792,-0.7833,67.1040,36.3240,48.5630,2358.3619,9.9597,ECU1
34.1680,6.3471,40.2856,-0.3167,-1.3552,40.6360,26.1600,34.6073,1197.6664,6.3471,ECU1
33.2440,5.7291,32.8229,0.2885,-0.8545,41.5600,26.1600,33.6366,1131.4219,5.7291,ECU1
48.2540,15.6699,245.5472,0.8925,-0.8787,70.8000,35.7080,50.1259,2512.6090,6.7033,ECU1
41.6080,12.7327,162.1224,1.0975,-0.0555,64.9480,30.1640,43.2010,1866.3276,6.4861,ECU1
48.6936,9.5861,91.8930,1.3776,0.0998,65.5640,41.8680,49.4427,2444.5811,10.7434,ECU1
171.3675,271.9581,73961.2295,1.1541,-0.6671,579.2700,31.3960,291.2692,84837.7422,12.4511,ECU1
50.6310,13.6553,186.4682,1.0501,-0.7448,70.8000,40.9440,51.9937,2703.3493,12.5423,ECU1
41.4328,4.0752,16.6069,-0.8748,-0.4259,45.5640,34.7840,41.5928,1729.9625,8.6009,ECU1
45.4984,15.0275,225.8268,1.0909,-0.2761,70.8000,32.6280,47.4422,2250.7658,7.2671,ECU1
34.6300,6.4631,41.7718,-0.4184,-1.1803,41.2520,26.1600,35.0794,1230.5657,6.4631,ECU1
37.1710,5.9796,35.7558,0.7092,-0.8861,45.5640,31.3960,37.5300,1408.5001,5.9796,ECU1
32.8128,5.4604,29.8158,-0.1122,-0.8770,40.0200,25.2360,33.1743,1100.5324,5.4604,ECU1
32.8744,4.3361,18.8020,-0.3660,-1.2370,37.5560,26.7760,33.1024,1095.7678,4.3361,ECU1
33.3210,5.9637,35.5661,0.0288,-1.5842,40.0200,26.7760,33.7189,1136.9636,5.9637,ECU1
56.7860,9.8640,97.2988,0.8032,-0.8965,70.8000,48.0080,57.4249,3297.6239,9.8640,ECU1
36.3240,6.6231,43.8651,0.4816,-1.1298,46.4880,29.5480,36.8237,1355.9872,6.6231,ECU1
53.3672,10.5770,111.8731,0.9490,-0.3992,70.8000,43.3880,54.1992,2937.5565,10.5770,ECU1
